Country,Country (totalpopulation),Country Code,Country Name,Country1,Region,Year,Year (Gdptotal),Year (totalpopulation),Year1,CO2 (kt),CO2 Per Capita (metric tons),current GDP,Energy use (kg of oil equivalent per capita),Population Total
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2001,1/1/2001,1/1/2001,1/1/2001,205.352,0.029561001,876794723,,6525545
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2002,1/1/2002,1/1/2002,1/1/2002,212.686,0.029705089,825394490,,6704113
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2003,1/1/2003,1/1/2003,1/1/2003,161.348,0.021800204,784654424,,6909154
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2004,1/1/2004,1/1/2004,1/1/2004,198.018,0.025845471,915257323,,7131693
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2005,1/1/2005,1/1/2005,1/1/2005,154.014,0.019411377,1117113046,,7364862
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2006,1/1/2006,1/1/2006,1/1/2006,187.017,0.022756803,1273375020,,7607849
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2007,1/1/2007,1/1/2007,1/1/2007,187.017,0.02196433,1356199365,,7862214
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2008,1/1/2008,1/1/2008,1/1/2008,190.684,0.021615102,1611835902,,8126102
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2009,1/1/2009,1/1/2009,1/1/2009,190.684,0.020867637,1781455092,,8397668
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2010,1/1/2010,1/1/2010,1/1/2010,194.351,0.020542078,2032135247,,8675602
Burundi,Burundi,BDI,Burundi,Burundi,Sub-Saharan Africa,1/1/2011,1/1/2011,1/1/2011,1/1/2011,209.019,0.021349926,2235820868,,8958406
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,114894.444,11.207847238,236205000000,5669.358176,10251250
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,114315.058,11.113039429,236541000000,5634.215487,10286570
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,107098.402,10.364911493,257158000000,5390.719733,10332785
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,114564.414,11.04114741,317382000000,5590.025976,10376133
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,110908.415,10.64264053,368537000000,5592.98875,10421137
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,108297.511,10.335095843,385571000000,5555.615784,10478617
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,106775.706,10.122879329,407918000000,5470.491824,10547958
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,103215.049,9.71371759,470324000000,5336.963212,10625700
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,103882.443,9.699598963,515224000000,5454.667159,10709973
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,104021.789,9.634775755,481346000000,5196.581983,10796493
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,109093.25,10.012609694,480952000000,5539.472223,10895586
Belgium,Belgium,BEL,Belgium,Belgium,Europe & Central Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,97765.887,8.849398302,522646000000,5092.316147,11038264
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2000,1/1/2000,1/1/2000,1/1/2000,1598.812,0.230065879,3511248900,288.7684459,6865951
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2001,1/1/2001,1/1/2001,1/1/2001,1815.165,0.252987807,3663017700,297.9547201,7076733
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2002,1/1/2002,1/1/2002,1/1/2002,2079.189,0.280412783,4174634520,310.0397319,7295394
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2003,1/1/2003,1/1/2003,1/1/2003,2354.214,0.307110875,5337266688,317.1983983,7520555
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2004,1/1/2004,1/1/2004,1/1/2004,2508.228,0.316583691,6179176459,321.355318,7750004
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2005,1/1/2005,1/1/2005,1/1/2005,2394.551,0.292647893,6565043460,313.1063081,7982225
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2006,1/1/2006,1/1/2006,1/1/2006,3872.352,0.458607507,7027863025,358.898499,8216897
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2007,1/1/2007,1/1/2007,1/1/2007,4495.742,0.516298739,8158257572,379.2277351,8454793
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2008,1/1/2008,1/1/2008,1/1/2008,4488.408,0.500183373,9748276762,376.8594656,8696921
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2009,1/1/2009,1/1/2009,1/1/2009,4752.432,0.514277812,9699586794,384.4470943,8944708
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2010,1/1/2010,1/1/2010,1/1/2010,5152.135,0.541771234,9535344283,397.1363346,9199259
Benin,Benin,BEN,Benin,Benin,Sub-Saharan Africa,1/1/2011,1/1/2011,1/1/2011,1/1/2011,4987.12,0.509962226,10693321954,396.7712135,9460830
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2000,1/1/2000,1/1/2000,1/1/2000,1041.428,0.089716835,2956746304,,11607942
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2001,1/1/2001,1/1/2001,1/1/2001,997.424,0.08351019,3190371050,,11944587
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2002,1/1/2002,1/1/2002,1/1/2002,1004.758,0.081747564,3622350204,,12293100
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2003,1/1/2003,1/1/2003,1/1/2003,1078.098,0.085214387,4740768355,,12654621
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2004,1/1/2004,1/1/2004,1/1/2004,1103.767,0.084722421,5451688868,,13030569
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2005,1/1/2005,1/1/2005,1/1/2005,1125.769,0.083875351,6146352742,,13421930
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2006,1/1/2006,1/1/2006,1/1/2006,1360.457,0.098340164,6547420134,,13829176
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2007,1/1/2007,1/1/2007,1/1/2007,1646.483,0.115429246,7625723124,,14252021
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2008,1/1/2008,1/1/2008,1/1/2008,1697.821,0.115427271,9451436359,,14689725
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2009,1/1/2009,1/1/2009,1/1/2009,1664.818,0.109774087,9450697336,,15141098
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2010,1/1/2010,1/1/2010,1/1/2010,1683.153,0.1076731,10109618964,,15605217
Burkina Faso,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,1/1/2011,1/1/2011,1/1/2011,1/1/2011,1932.509,0.11998056,12080296644,,16081911
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,27869.2,0.212287044,53369787319,143.0538148,127657854
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,32456.617,0.242619016,53991289844,153.5600686,130088702
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,33707.064,0.247430419,54724081491,154.3926518,132478086
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,33883.08,0.24446636,60158929188,159.8949973,134791603
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,39750.28,0.282229562,65108544250,160.2451037,136986432
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,37553.747,0.262742269,69442943089,163.9427353,139035505
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,48136.709,0.332345776,71819083684,173.3027516,140921167
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,46886.262,0.319840389,79611888213,178.8510427,142660376
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,49581.507,0.334439662,91631278239,185.5821114,144304167
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,52790.132,0.352155282,102478000000,193.0731142,145924797
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,56152.771,0.370359878,115279000000,206.7611594,147575430
Bangladesh,Bangladesh,BGD,Bangladesh,Bangladesh,South Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,57069.521,0.372017166,128638000000,212.0573715,149273778
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,43530.957,5.328034342,13245833844,2277.367967,8170172
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,46453.556,5.792010306,14183497963,2421.145361,8009142
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,44634.724,5.672606662,16402846413,2410.969355,7837161
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,47307.967,6.046861677,21144983552,2490.416673,7775327
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,46787.253,6.012888437,26157894737,2440.69816,7716860
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,47909.355,6.18991912,29869283400,2597.896167,7658972
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,48943.449,6.357101164,34379808889,2691.460438,7601022
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,52188.744,6.916687364,44405101470,2666.111445,7545338
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,50791.617,6.778939404,54438966420,2648.867056,7492561
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,42654.544,5.729715977,52023504656,2351.655053,7444443
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,44128.678,5.966883548,50381825504,2416.703907,7395599
Bulgaria,Bulgaria,BGR,Bulgaria,Bulgaria,Europe & Central Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,49339.485,6.71438251,57386216850,2617.127869,7348328
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2000,1/1/2000,1/1/2000,1/1/2000,18643.028,27.956644248,9062898936,11988.77539,664611
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2001,1/1/2001,1/1/2001,1/1/2001,13927.266,20.042317306,8976196809,11738.21331,697545
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2002,1/1/2002,1/1/2002,1/1/2002,15698.427,21.642107077,9593510638,11548.58083,735146
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2003,1/1/2003,1/1/2003,1/1/2003,16468.497,21.623693695,11074813830,11566.54484,778708
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2004,1/1/2004,1/1/2004,1/1/2004,17509.925,21.670994283,13150159574,10895.01521,829844
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2005,1/1/2005,1/1/2005,1/1/2005,19207.746,22.153905243,15968723404,11675.4592,889164
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2006,1/1/2006,1/1/2006,1/1/2006,18830.045,20.01475859,18504760638,11604.20088,958418
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2007,1/1/2007,1/1/2007,1/1/2007,22013.001,21.443295525,21730000000,11233.9179,1035919
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2008,1/1/2008,1/1/2008,1/1/2008,24011.516,21.519995483,25710904255,11318.25763,1114641
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2009,1/1/2009,1/1/2009,1/1/2009,21704.973,18.136233742,22938218085,10339.1909,1185076
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2010,1/1/2010,1/1/2010,1/1/2010,23252.447,18.435024764,25713271277,10207.86793,1240860
Bahrain,Bahrain,BHR,Bahrain,Bahrain,Middle East & North Africa,1/1/2011,1/1/2011,1/1/2011,1/1/2011,23439.464,17.947329814,28776595745,9912.711409,1278151
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2000,1/1/2000,1/1/2000,1/1/2000,1668.485,5.600991638,8076470000,,298051
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2001,1/1/2001,1/1/2001,1/1/2001,1569.476,5.177430741,8317830000,,302618
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2002,1/1/2002,1/1/2002,1/1/2002,1576.81,5.100139082,8881160000,,307660
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2003,1/1/2003,1/1/2003,1/1/2003,1518.138,4.807931416,8870090000,,313129
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2004,1/1/2004,1/1/2004,1/1/2004,1723.49,5.343508847,9055290000,2082.196592,318894
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2005,1/1/2005,1/1/2005,1/1/2005,1598.812,4.856024274,9836200000,2142.467963,324859
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2006,1/1/2006,1/1/2006,1/1/2006,1521.805,4.531865599,10167250000,2132.717886,331033
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2007,1/1/2007,1/1/2007,1/1/2007,1547.474,4.521353712,10618340000,2101.431878,337389
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2008,1/1/2008,1/1/2008,1/1/2008,1045.095,2.99808943,10526000000,,343681
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2009,1/1/2009,1/1/2009,1/1/2009,1642.816,4.630520322,9981960000,,349604
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2010,1/1/2010,1/1/2010,1/1/2010,2464.224,6.829321287,10095760000,,354942
"Bahamas, The","Bahamas, The",BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean,1/1/2011,1/1/2011,1/1/2011,1/1/2011,1906.84,5.199844019,10070450000,,359577
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,13787.92,3.635213155,5505887894,1158.63132,3751176
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,13362.548,3.516694138,5748993411,1118.389716,3755512
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,14301.3,3.755251294,6651106833,1172.064754,3759387
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,14488.317,3.795422854,8369878823,1169.273449,3762173
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,15610.419,4.080225109,10596205714,1277.606308,3764194
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,16204.473,4.227205673,11222953519,1338.521633,3765331
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,17564.93,4.575983248,12864610994,1407.555962,3765424
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,17590.599,4.580386562,15778767670,1409.616704,3762786
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,20087.826,5.231546645,19112739664,1587.934915,3754271
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,20615.874,5.37188996,17613836210,1664.232651,3735938
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,21147.589,5.513993843,17176781337,1749.123189,3705472
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,23747.492,6.19665215,18644723861,1951.710038,3661175
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2000,1/1/2000,1/1/2000,1/1/2000,53468.527,5.34418061,12736856828,2462.411056,9979610
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2001,1/1/2001,1/1/2001,1/1/2001,52595.781,5.297721696,12354820144,2485.565111,9928549
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2002,1/1/2002,1/1/2002,1/1/2002,52390.429,5.310737861,14594249023,2550.108823,9865548
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2003,1/1/2003,1/1/2003,1/1/2003,53721.55,5.483469429,17827791321,2643.687513,9796749
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2004,1/1/2004,1/1/2004,1/1/2004,58037.609,5.964810791,23144351852,2752.759003,9730146
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2005,1/1/2005,1/1/2005,1/1/2005,59064.369,6.112425644,30207567317,2768.821539,9663915
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2006,1/1/2006,1/1/2006,1/1/2006,61829.287,6.437868284,36954312354,2965.377967,9604924
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2007,1/1/2007,1/1/2007,1/1/2007,60281.813,6.305628975,45277399814,2917.907033,9560953
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2008,1/1/2008,1/1/2008,1/1/2008,62815.71,6.592748741,60763483146,2932.103273,9527985
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2009,1/1/2009,1/1/2009,1/1/2009,60292.814,6.341938992,50874078052,2790.137339,9506765
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2010,1/1/2010,1/1/2010,1/1/2010,62221.656,6.556549631,57222490769,2900.042284,9490583
Belarus,Belarus,BLR,Belarus,Belarus,Europe & Central Asia,1/1/2011,1/1/2011,1/1/2011,1/1/2011,63303.421,6.682510398,61757788945,3097.656624,9473172
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2000,1/1/2000,1/1/2000,1/1/2000,689.396,2.7875558,832050000,,247315
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2001,1/1/2001,1/1/2001,1/1/2001,711.398,2.789916428,868350000,,255063
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2002,1/1/2002,1/1/2002,1/1/2002,366.7,1.398540057,925050000,,262378
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2003,1/1/2003,1/1/2003,1/1/2003,385.035,1.430654846,983500000,,269425
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2004,1/1/2004,1/1/2004,1/1/2004,396.036,1.434471268,1051350000,560.5705523,276504
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2005,1/1/2005,1/1/2005,1/1/2005,414.371,1.462766389,1102050000,567.3009161,283800
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2006,1/1/2006,1/1/2006,1/1/2006,432.706,1.488235638,1210150000,590.3977977,291329
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2007,1/1/2007,1/1/2007,1/1/2007,458.375,1.536093806,1271600000,595.2679542,299025
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2008,1/1/2008,1/1/2008,1/1/2008,451.041,1.473195826,1351350000,,306823
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2009,1/1/2009,1/1/2009,1/1/2009,469.376,1.495185156,1317300000,,314655
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2010,1/1/2010,1/1/2010,1/1/2010,553.717,1.721708659,1377200000,,322464
Belize,Belize,BLZ,Belize,Belize,Latin America & Caribbean,1/1/2011,1/1/2011,1/1/2011,1/1/2011,550.05,1.670904302,1460800000,,330237
Bermuda,Bermuda,BMU,Bermuda,Bermuda,North America,1/1/2000,1/1/2000,1/1/2000,1/1/2000,495.045,8.006161758,3480219000,,61833
Bermuda,Bermuda,BMU,Bermuda,Bermuda,North America,1/1/2001,1/1/2001,1/1/2001,1/1/2001,495.045,7.920213106,3680483000,,62504
Bermuda,Bermuda,BMU,Bermuda,Bermuda,North America,1/1/2002,1/1/2002,1/1/2002,1/1/2002,524.381,8.335150687,3937228000,,62912
